===============================================================================
EXTENSION NAME : linecount
EXTENSION VERSION : 0.1.7
-------------------------------------------------------------------------------
count time : 2019-05-17 16:55:53
count workspace : c:\Users\bigol\Desktop\repos\dh-unit\Project\Assets
total files : 3261
total code lines : 610316
total comment lines : 13463
total blank lines : 12214

Cirrus.meta, code is 8, comment is 0, blank is 0.
External\Devdog\General\UI\Editor\CrudEditors\EmptyEditor.cs.meta, code is 12, comment is 0, blank is 0.
External\Devdog\General\UI\Editor\CrudEditors\IEditorCrud.cs, code is 13, comment is 0, blank is 2.
External\Devdog\General\UI\Editor\CrudEditors\IEditorCrud.cs.meta, code is 12, comment is 0, blank is 0.
External\Devdog\General\UI\Editor\Helpers.meta, code is 9, comment is 0, blank is 0.
External\Devdog\General\UI\Editor\Helpers\ColorBlock.cs, code is 31, comment is 0, blank is 6.
External\Devdog\General\UI\Editor\Helpers\ColorBlock.cs.meta, code is 12, comment is 0, blank is 0.
External\Devdog\General\UI\Editor\Helpers\FoldoutBlock.cs, code is 25, comment is 0, blank is 6.
External\Devdog\General\UI\Editor\Helpers\FoldoutBlock.cs.meta, code is 12, comment is 0, blank is 0.
External\Devdog\General\UI\Editor\Helpers\FoldoutBlockUtility.cs, code is 27, comment is 0, blank is 5.
External\Devdog\General\UI\Editor\Helpers\FoldoutBlockUtility.cs.meta, code is 12, comment is 0, blank is 0.
External\Devdog\General\UI\Editor\Helpers\GroupBlock.cs, code is 24, comment is 0, blank is 4.
External\Devdog\General\UI\Editor\Helpers\GroupBlock.cs.meta, code is 12, comment is 0, blank is 0.
External\Devdog\General\UI\Editor\Helpers\GUIDisabledBlock.cs, code is 27, comment is 0, blank is 5.
External\Devdog\General\UI\Editor\Helpers\GUIDisabledBlock.cs.meta, code is 12, comment is 0, blank is 0.
External\Devdog\General\UI\Editor\Helpers\GUIMatrixBlock.cs, code is 20, comment is 0, blank is 3.
External\Devdog\General\UI\Editor\Helpers\GUIMatrixBlock.cs.meta, code is 12, comment is 0, blank is 0.
External\Devdog\General\UI\Editor\Helpers\IndentBlock.cs, code is 23, comment is 0, blank is 3.
External\Devdog\General\UI\Editor\Helpers\IndentBlock.cs.meta, code is 12, comment is 0, blank is 0.
External\Devdog\General\UI\Editor\Helpers\ScrollableBlock.cs, code is 18, comment is 1, blank is 3.
External\Devdog\General\UI\Editor\Helpers\ScrollableBlock.cs.meta, code is 12, comment is 0, blank is 0.
External\Devdog\General\UI\Editor\Helpers\VerticalLayoutBlock.cs, code is 20, comment is 0, blank is 4.
External\Devdog\General\UI\Editor\Helpers\VerticalLayoutBlock.cs.meta, code is 12, comment is 0, blank is 0.
External\Devdog\General\UI\Editor\Other.meta, code is 9, comment is 0, blank is 0.
External\Devdog\General\UI\Editor\Other\BetterEditorWindow.cs, code is 90, comment is 3, blank is 20.
External\Devdog\General\UI\Editor\Other\BetterEditorWindow.cs.meta, code is 12, comment is 0, blank is 0.
External\Devdog\General\UI\Editor\Other\DerivedTypeInformation.cs, code is 11, comment is 0, blank is 1.
External\Devdog\General\UI\Editor\Other\DerivedTypeInformation.cs.meta, code is 12, comment is 0, blank is 0.
External\Devdog\General\UI\Editor\Other\EditorStyles.cs, code is 149, comment is 4, blank is 30.
External\Devdog\General\UI\Editor\Other\EditorStyles.cs.meta, code is 12, comment is 0, blank is 0.
External\Devdog\General\UI\Editor\Other\EditorUtility.cs, code is 37, comment is 0, blank is 4.
External\Devdog\General\UI\Editor\Other\EditorUtility.cs.meta, code is 12, comment is 0, blank is 0.
External\Devdog\General\UI\Editor\Pickers.meta, code is 9, comment is 0, blank is 0.
External\Devdog\General\UI\Editor\Pickers\GenericObjectPickerBaseEditor.cs, code is 138, comment is 7, blank is 34.
External\Devdog\General\UI\Editor\Pickers\GenericObjectPickerBaseEditor.cs.meta, code is 12, comment is 0, blank is 0.
External\Devdog\General\UI\Editor\Pickers\ObjectPickerBaseEditor.cs, code is 348, comment is 3, blank is 72.
External\Devdog\General\UI\Editor\Pickers\ObjectPickerBaseEditor.cs.meta, code is 12, comment is 0, blank is 0.
External\Devdog\General\UI\Editor\Pickers\ObjectPickerUtility.cs, code is 350, comment is 1, blank is 59.
External\Devdog\General\UI\Editor\Pickers\ObjectPickerUtility.cs.meta, code is 12, comment is 0, blank is 0.
External\Devdog\General\UI\Editor\Pickers\ScriptableObjectPickerEditor.cs, code is 19, comment is 0, blank is 3.
External\Devdog\General\UI\Editor\Pickers\ScriptableObjectPickerEditor.cs.meta, code is 12, comment is 0, blank is 0.
External\Devdog\General\UI\Editor\Pickers\ScriptPickerEditor.cs, code is 36, comment is 0, blank is 6.
External\Devdog\General\UI\Editor\Pickers\ScriptPickerEditor.cs.meta, code is 12, comment is 0, blank is 0.
External\Devdog\General\UI\Editor\Pickers\UnityEngineObjectPickerEditor.cs, code is 19, comment is 0, blank is 3.
External\Devdog\General\UI\Editor\Pickers\UnityEngineObjectPickerEditor.cs.meta, code is 12, comment is 0, blank is 0.
External\Devdog\General\UI\Editor\QuestWindowUIFieldEditor.cs, code is 35, comment is 0, blank is 6.
External\Devdog\General\UI\Editor\QuestWindowUIFieldEditor.cs.meta, code is 12, comment is 0, blank is 0.
External\Devdog\General\UI\Editor\ReflectionDrawers.meta, code is 9, comment is 0, blank is 0.
External\Devdog\General\UI\Editor\ReflectionDrawers\AnimationCurveDrawer.cs, code is 21, comment is 0, blank is 3.
External\Devdog\General\UI\Editor\ReflectionDrawers\AnimationCurveDrawer.cs.meta, code is 12, comment is 0, blank is 0.
External\Devdog\General\UI\Editor\ReflectionDrawers\ArrayDrawer.cs, code is 219, comment is 6, blank is 39.
External\Devdog\General\UI\Editor\ReflectionDrawers\ArrayDrawer.cs.meta, code is 12, comment is 0, blank is 0.
External\Devdog\General\UI\Editor\ReflectionDrawers\BoolDrawer.cs, code is 21, comment is 0, blank is 3.
External\Devdog\General\UI\Editor\ReflectionDrawers\BoolDrawer.cs.meta, code is 12, comment is 0, blank is 0.
External\Devdog\General\UI\Editor\ReflectionDrawers\ChildrenValueDrawerBase.cs, code is 192, comment is 7, blank is 36.
External\Devdog\General\UI\Editor\ReflectionDrawers\ChildrenValueDrawerBase.cs.meta, code is 12, comment is 0, blank is 0.
External\Devdog\General\UI\Editor\ReflectionDrawers\ClassDrawer.cs, code is 17, comment is 0, blank is 3.
External\Devdog\General\UI\Editor\ReflectionDrawers\ClassDrawer.cs.meta, code is 12, comment is 0, blank is 0.
External\Devdog\General\UI\Editor\ReflectionDrawers\ColorDrawer.cs, code is 21, comment is 0, blank is 3.
External\Devdog\General\UI\Editor\ReflectionDrawers\ColorDrawer.cs.meta, code is 12, comment is 0, blank is 0.
External\Devdog\General\UI\Editor\ReflectionDrawers\DictionaryDrawer.cs, code is 44, comment is 19, blank is 11.
External\Devdog\General\UI\Editor\ReflectionDrawers\DictionaryDrawer.cs.meta, code is 12, comment is 0, blank is 0.
External\Devdog\General\UI\Editor\ReflectionDrawers\DrawerBase.cs, code is 257, comment is 7, blank is 60.
External\Devdog\General\UI\Editor\ReflectionDrawers\DrawerBase.cs.meta, code is 12, comment is 0, blank is 0.
External\Devdog\General\UI\Editor\ReflectionDrawers\EnumDrawer.cs, code is 21, comment is 1, blank is 3.
External\Devdog\General\UI\Editor\ReflectionDrawers\EnumDrawer.cs.meta, code is 12, comment is 0, blank is 0.
External\Devdog\General\UI\Editor\ReflectionDrawers\FloatDrawer.cs, code is 27, comment is 0, blank is 5.
External\Devdog\General\UI\Editor\ReflectionDrawers\FloatDrawer.cs.meta, code is 12, comment is 0, blank is 0.
External\Devdog\General\UI\Editor\ReflectionDrawers\IntDrawer.cs, code is 27, comment is 0, blank is 4.
External\Devdog\General\UI\Editor\ReflectionDrawers\IntDrawer.cs.meta, code is 12, comment is 0, blank is 0.
External\Devdog\General\UI\Editor\ReflectionDrawers\InterfaceDrawer.cs, code is 21, comment is 0, blank is 3.
External\Devdog\General\UI\Editor\ReflectionDrawers\InterfaceDrawer.cs.meta, code is 12, comment is 0, blank is 0.
External\Devdog\General\UI\Editor\ReflectionDrawers\Interfaces.meta, code is 9, comment is 0, blank is 0.
External\Devdog\General\UI\Editor\ReflectionDrawers\Interfaces\IChildrenDrawer.cs, code is 11, comment is 0, blank is 1.
External\Devdog\General\UI\Editor\ReflectionDrawers\Interfaces\IChildrenDrawer.cs.meta, code is 12, comment is 0, blank is 0.
External\Devdog\General\UI\Editor\ReflectionDrawers\LayermaskDrawer.cs, code is 22, comment is 0, blank is 3.
External\Devdog\General\UI\Editor\ReflectionDrawers\LayermaskDrawer.cs.meta, code is 12, comment is 0, blank is 0.
External\Devdog\General\UI\Editor\ReflectionDrawers\QuaternionDrawer.cs, code is 33, comment is 0, blank is 6.
External\Devdog\General\UI\Editor\ReflectionDrawers\QuaternionDrawer.cs.meta, code is 12, comment is 0, blank is 0.
External\Devdog\General\UI\Editor\ReflectionDrawers\SimpleValueDrawer.cs, code is 20, comment is 0, blank is 4.
External\Devdog\General\UI\Editor\ReflectionDrawers\SimpleValueDrawer.cs.meta, code is 12, comment is 0, blank is 0.
External\Devdog\General\UI\Editor\ReflectionDrawers\StringDrawer.cs, code is 42, comment is 0, blank is 9.
External\Devdog\General\UI\Editor\ReflectionDrawers\StringDrawer.cs.meta, code is 12, comment is 0, blank is 0.
External\Devdog\General\UI\Editor\ReflectionDrawers\UintDrawer.cs, code is 27, comment is 0, blank is 5.
External\Devdog\General\UI\Editor\ReflectionDrawers\UintDrawer.cs.meta, code is 12, comment is 0, blank is 0.
External\Devdog\General\UI\Editor\ReflectionDrawers\UnityObjectDrawer.cs, code is 55, comment is 2, blank is 7.
External\Devdog\General\UI\Editor\ReflectionDrawers\UnityObjectDrawer.cs.meta, code is 12, comment is 0, blank is 0.
External\Devdog\General\UI\Editor\ReflectionDrawers\ValueTypeDrawer.cs, code is 17, comment is 0, blank is 2.
External\Devdog\General\UI\Editor\ReflectionDrawers\ValueTypeDrawer.cs.meta, code is 12, comment is 0, blank is 0.
External\Devdog\General\UI\Editor\ReflectionDrawers\Vec2Drawer.cs, code is 25, comment is 0, blank is 4.
External\Devdog\General\UI\Editor\ReflectionDrawers\Vec2Drawer.cs.meta, code is 12, comment is 0, blank is 0.
External\Devdog\General\UI\Editor\ReflectionDrawers\Vec3Drawer.cs, code is 25, comment is 0, blank is 4.
External\Devdog\General\UI\Editor\ReflectionDrawers\Vec3Drawer.cs.meta, code is 12, comment is 0, blank is 0.
External\Devdog\General\UI\Editor\ReflectionDrawers\Vec4Drawer.cs, code is 25, comment is 0, blank is 4.
External\Devdog\General\UI\Editor\ReflectionDrawers\Vec4Drawer.cs.meta, code is 12, comment is 0, blank is 0.
External\Devdog\General\UI\Editor\ReflectionDrawerStyles.cs, code is 16, comment is 0, blank is 1.
External\Devdog\General\UI\Editor\ReflectionDrawerStyles.cs.meta, code is 12, comment is 0, blank is 0.
External\Devdog\General\UI\Editor\ReflectionDrawerUtility.cs, code is 285, comment is 10, blank is 40.
External\Devdog\General\UI\Editor\ReflectionDrawerUtility.cs.meta, code is 12, comment is 0, blank is 0.
External\Devdog\General\UI\Helpers.meta, code is 9, comment is 0, blank is 0.
External\Devdog\General\UI\Helpers\AnimatorHelper.cs, code is 82, comment is 19, blank is 13.
External\Devdog\General\UI\Helpers\AnimatorHelper.cs.meta, code is 12, comment is 0, blank is 0.
External\Devdog\General\UI\Utilities.meta, code is 9, comment is 0, blank is 0.
External\Devdog\General\UI\Utilities\UIUtility.cs, code is 89, comment is 6, blank is 19.
External\Devdog\General\UI\Utilities\UIUtility.cs.meta, code is 12, comment is 0, blank is 0.
External\Devdog\General\UI\Utilities\UIWindowUtility.cs, code is 24, comment is 0, blank is 4.
External\Devdog\General\UI\Utilities\UIWindowUtility.cs.meta, code is 12, comment is 0, blank is 0.
External\Devdog\General\UI\Windows.meta, code is 9, comment is 0, blank is 0.
External\Devdog\General\UI\Windows\DraggableWindow.cs, code is 78, comment is 25, blank is 21.
External\Devdog\General\UI\Windows\DraggableWindow.cs.meta, code is 12, comment is 0, blank is 0.
External\Devdog\General\UI\Windows\Editor.meta, code is 9, comment is 0, blank is 0.
External\Devdog\General\UI\Windows\Editor\UIWindowEditor.cs, code is 46, comment is 0, blank is 5.
External\Devdog\General\UI\Windows\Editor\UIWindowEditor.cs.meta, code is 12, comment is 0, blank is 0.
External\Devdog\General\UI\Windows\Interfaces.meta, code is 9, comment is 0, blank is 0.
External\Devdog\General\UI\Windows\Interfaces\IUIWindowInputHandler.cs, code is 10, comment is 0, blank is 2.
External\Devdog\General\UI\Windows\Interfaces\IUIWindowInputHandler.cs.meta, code is 12, comment is 0, blank is 0.
External\Devdog\General\UI\Windows\UIWindow.cs, code is 350, comment is 32, blank is 88.
External\Devdog\General\UI\Windows\UIWindow.cs.meta, code is 12, comment is 0, blank is 0.
External\Devdog\General\UI\Windows\UIWindowField.cs, code is 29, comment is 0, blank is 4.
External\Devdog\General\UI\Windows\UIWindowField.cs.meta, code is 12, comment is 0, blank is 0.
External\Devdog\General\UI\Windows\UIWindowInputHandler.cs, code is 23, comment is 0, blank is 3.
External\Devdog\General\UI\Windows\UIWindowInputHandler.cs.meta, code is 12, comment is 0, blank is 0.
External\Devdog\General\UI\Windows\UIWindowPage.cs, code is 65, comment is 6, blank is 13.
External\Devdog\General\UI\Windows\UIWindowPage.cs.meta, code is 12, comment is 0, blank is 0.
External\Devdog\General\UI\Windows\UIWindowSync.cs, code is 45, comment is 0, blank is 6.
External\Devdog\General\UI\Windows\UIWindowSync.cs.meta, code is 12, comment is 0, blank is 0.
External\Devdog\General\Utilities.meta, code is 9, comment is 0, blank is 0.
External\Devdog\General\Utilities\CoroutineUtility.cs, code is 18, comment is 0, blank is 3.
External\Devdog\General\Utilities\CoroutineUtility.cs.meta, code is 12, comment is 0, blank is 0.
External\Devdog\General\Utilities\Editor.meta, code is 9, comment is 0, blank is 0.
External\Devdog\General\Utilities\Editor\EditorReflectionUtility.cs, code is 69, comment is 37, blank is 16.
External\Devdog\General\Utilities\Editor\EditorReflectionUtility.cs.meta, code is 12, comment is 0, blank is 0.
External\Devdog\General\Utilities\Editor\ScriptableObjectUtility.cs, code is 67, comment is 0, blank is 13.
External\Devdog\General\Utilities\Editor\ScriptableObjectUtility.cs.meta, code is 12, comment is 0, blank is 0.
External\Devdog\General\Utilities\ReflectionUtility.cs, code is 137, comment is 26, blank is 27.
External\Devdog\General\Utilities\ReflectionUtility.cs.meta, code is 12, comment is 0, blank is 0.
External\Devdog\General\Utilities\SceneUtility.cs, code is 52, comment is 0, blank is 10.
External\Devdog\General\Utilities\SceneUtility.cs.meta, code is 12, comment is 0, blank is 0.
External\eDmitriyAssets.meta, code is 8, comment is 0, blank is 0.
External\eDmitriyAssets\NavMeshLinkGenerator.meta, code is 8, comment is 0, blank is 0.
External\eDmitriyAssets\NavMeshLinkGenerator\Example.meta, code is 10, comment is 0, blank is 0.
External\eDmitriyAssets\NavMeshLinkGenerator\Example\Animations.meta, code is 10, comment is 0, blank is 0.
External\eDmitriyAssets\NavMeshLinkGenerator\Example\Animations\AnimControllers.meta, code is 10, comment is 0, blank is 0.
External\eDmitriyAssets\NavMeshLinkGenerator\Example\Animations\AnimControllers\Locomotion new.controller, code is 1021, comment is 0, blank is 0.
External\eDmitriyAssets\NavMeshLinkGenerator\Example\Animations\AnimControllers\Locomotion new.controller.meta, code is 6, comment is 0, blank is 0.
External\eDmitriyAssets\NavMeshLinkGenerator\Example\Animations\DudeAvatar.meta, code is 10, comment is 0, blank is 0.
External\eDmitriyAssets\NavMeshLinkGenerator\Example\Animations\DudeAvatar\Dude.fbx, it is a binary file.
External\eDmitriyAssets\NavMeshLinkGenerator\Example\Animations\DudeAvatar\Dude.fbx.meta, code is 1157, comment is 4, blank is 0.
External\eDmitriyAssets\NavMeshLinkGenerator\Example\Animations\DudeAvatar\Materials.meta, code is 10, comment is 0, blank is 0.
External\eDmitriyAssets\NavMeshLinkGenerator\Example\Animations\DudeAvatar\Materials\Dude-body.mat, code is 26, comment is 0, blank is 0.
External\eDmitriyAssets\NavMeshLinkGenerator\Example\Animations\DudeAvatar\Materials\Dude-body.mat.meta, code is 6, comment is 0, blank is 0.
External\eDmitriyAssets\NavMeshLinkGenerator\Example\Animations\DudeAvatar\Materials\Dude-eyes.mat, code is 26, comment is 0, blank is 0.
External\eDmitriyAssets\NavMeshLinkGenerator\Example\Animations\DudeAvatar\Materials\Dude-eyes.mat.meta, code is 6, comment is 0, blank is 0.
External\eDmitriyAssets\NavMeshLinkGenerator\Example\Animations\DudeAvatar\Materials\Dude-face.mat, code is 27, comment is 0, blank is 0.
External\eDmitriyAssets\NavMeshLinkGenerator\Example\Animations\DudeAvatar\Materials\Dude-face.mat.meta, code is 6, comment is 0, blank is 0.
